"['FC Augsburg', 'Hannover 96']","[1, 0]",2017-10-21T15:30:00
"['Hamburger SV', 'FC Bayern']","[0, 0]",2017-10-21T18:30:00
"['1. FC Köln', 'Werder Bremen']","[0, 0]",2017-10-22T13:30:00
"['SC Freiburg', 'Hertha BSC']","[0, 0]",2017-10-22T15:30:00
"['VfL Wolfsburg', 'TSG 1899 Hoffenheim']","[0, 0]",2017-10-22T18:00:00
"['1. FSV Mainz 05', 'Eintracht Frankfurt']","[0, 1]",2017-10-27T20:30:00
"['TSG 1899 Hoffenheim', 'Borussia Mönchengladbach']","[1, 0]",2017-10-28T15:30:00
"['Hertha BSC', 'Hamburger SV']","[1, 0]",2017-10-28T15:30:00
"['FC Schalke 04', 'VfL Wolfsburg']","[1, 0]",2017-10-28T15:30:00
"['Bayer Leverkusen', '1. FC Köln']","[0, 1]",2017-10-28T15:30:00
"['Hannover 96', 'Borussia Dortmund']","[2, 1]",2017-10-28T15:30:00
"['FC Bayern', 'RB Leipzig']","[2, 0]",2017-10-28T18:30:00
"['Werder Bremen', 'FC Augsburg']","[0, 2]",2017-10-29T15:30:00
"['VfB Stuttgart', 'SC Freiburg']","[2, 0]",2017-10-29T18:00:00
"['Eintracht Frankfurt', 'Werder Bremen']","[1, 1]",2017-11-03T20:30:00
"['RB Leipzig', 'Hannover 96']","[0, 0]",2017-11-04T15:30:00
"['SC Freiburg', 'FC Schalke 04']","[0, 0]",2017-11-04T15:30:00
"['Borussia Mönchengladbach', '1. FSV Mainz 05']","[0, 1]",2017-11-04T15:30:00
"['FC Augsburg', 'Bayer Leverkusen']","[0, 0]",2017-11-04T15:30:00
"['Hamburger SV', 'VfB Stuttgart']","[1, 0]",2017-11-04T15:30:00
"['Borussia Dortmund', 'FC Bayern']","[0, 2]",2017-11-04T18:30:00
"['1. FC Köln', 'TSG 1899 Hoffenheim']","[0, 1]",2017-11-05T15:30:00
"['VfL Wolfsburg', 'Hertha BSC']","[2, 1]",2017-11-05T18:00:00
"['VfB Stuttgart', 'Borussia Dortmund']","[1, 1]",2017-11-17T20:30:00
"['FC Bayern', 'FC Augsburg']","[2, 0]",2017-11-18T15:30:00
"['TSG 1899 Hoffenheim', 'Eintracht Frankfurt']","[0, 1]",2017-11-18T15:30:00
"['Bayer Leverkusen', 'RB Leipzig']","[1, 1]",2017-11-18T15:30:00
"['1. FSV Mainz 05', '1. FC Köln']","[1, 0]",2017-11-18T15:30:00
"['VfL Wolfsburg', 'SC Freiburg']","[2, 0]",2017-11-18T15:30:00
"['Hertha BSC', 'Borussia Mönchengladbach']","[1, 3]",2017-11-18T18:30:00
"['FC Schalke 04', 'Hamburger SV']","[1, 0]",2017-11-19T15:30:00
"['Werder Bremen', 'Hannover 96']","[1, 0]",2017-11-19T18:00:00
"['Hannover 96', 'VfB Stuttgart']","[0, 1]",2017-11-24T20:30:00
"['Borussia Dortmund', 'FC Schalke 04']","[4, 0]",2017-11-25T15:30:00
"['RB Leipzig', 'Werder Bremen']","[1, 0]",2017-11-25T15:30:00
"['SC Freiburg', '1. FSV Mainz 05']","[0, 0]",2017-11-25T15:30:00
"['Eintracht Frankfurt', 'Bayer Leverkusen']","[0, 0]",2017-11-25T15:30:00
"['FC Augsburg', 'VfL Wolfsburg']","[0, 1]",2017-11-25T15:30:00
"['Borussia Mönchengladbach', 'FC Bayern']","[2, 0]",2017-11-25T18:30:00
"['Hamburger SV', 'TSG 1899 Hoffenheim']","[1, 0]",2017-11-26T15:30:00
"['1. FC Köln', 'Hertha BSC']","[0, 1]",2017-11-26T18:00:00
"['SC Freiburg', 'Hamburger SV']","[0, 0]",2017-12-01T20:30:00
"['FC Bayern', 'Hannover 96']","[1, 1]",2017-12-02T15:30:00
