"['Hamburger SV', '1. FC Kaiserslautern']","[1, 1]",2011-10-30T17:30:00
"['1. FSV Mainz 05', 'VfB Stuttgart']","[3, 1]",2011-11-04T20:30:00
"['Borussia Dortmund', 'VfL Wolfsburg']","[2, 0]",2011-11-05T15:30:00
"['Werder Bremen', '1. FC Köln']","[0, 2]",2011-11-05T15:30:00
"['1. FC Nürnberg', 'SC Freiburg']","[1, 2]",2011-11-05T15:30:00
"['TSG 1899 Hoffenheim', '1. FC Kaiserslautern']","[1, 1]",2011-11-05T15:30:00
"['Hertha BSC', 'Borussia Mönchengladbach']","[1, 2]",2011-11-05T15:30:00
"['Bayer Leverkusen', 'Hamburger SV']","[2, 2]",2011-11-05T18:30:00
"['Hannover 96', 'FC Schalke 04']","[2, 2]",2011-11-06T15:30:00
"['FC Augsburg', 'FC Bayern']","[1, 2]",2011-11-06T17:30:00
"['1. FC Kaiserslautern', 'Bayer Leverkusen']","[0, 2]",2011-11-18T20:30:00
"['FC Schalke 04', '1. FC Nürnberg']","[4, 0]",2011-11-19T15:30:00
"['SC Freiburg', 'Hertha BSC']","[2, 2]",2011-11-19T15:30:00
"['VfL Wolfsburg', 'Hannover 96']","[2, 1]",2011-11-19T15:30:00
"['Borussia Mönchengladbach', 'Werder Bremen']","[5, 0]",2011-11-19T15:30:00
"['FC Bayern', 'Borussia Dortmund']","[0, 1]",2011-11-19T18:30:00
"['VfB Stuttgart', 'FC Augsburg']","[1, 0]",2011-11-20T15:30:00
"['Hamburger SV', 'TSG 1899 Hoffenheim']","[2, 0]",2011-11-20T17:30:00
"['1. FC Köln', '1. FSV Mainz 05']","[0, 0]",2011-12-13T20:30:00
"['1. FC Köln', 'Borussia Mönchengladbach']","[0, 3]",2011-11-25T20:30:00
"['Borussia Dortmund', 'FC Schalke 04']","[2, 0]",2011-11-26T15:30:00
"['1. FC Nürnberg', '1. FC Kaiserslautern']","[1, 0]",2011-11-26T15:30:00
"['TSG 1899 Hoffenheim', 'SC Freiburg']","[1, 1]",2011-11-26T15:30:00
"['FC Augsburg', 'VfL Wolfsburg']","[0, 0]",2011-11-26T15:30:00
"['Hertha BSC', 'Bayer Leverkusen']","[2, 1]",2011-11-26T15:30:00
"['Hannover 96', 'Hamburger SV']","[1, 1]",2011-11-26T18:30:00
"['Werder Bremen', 'VfB Stuttgart']","[0, 0]",2011-11-27T15:30:00
"['1. FSV Mainz 05', 'FC Bayern']","[3, 2]",2011-11-27T17:30:00
"['Bayer Leverkusen', 'TSG 1899 Hoffenheim']","[2, 0]",2011-12-02T20:30:00
"['FC Bayern', 'Werder Bremen']","[4, 1]",2011-12-03T15:30:00
"['SC Freiburg', 'Hannover 96']","[1, 1]",2011-12-03T15:30:00
"['1. FC Kaiserslautern', 'Hertha BSC']","[1, 1]",2011-12-03T15:30:00
"['VfL Wolfsburg', '1. FSV Mainz 05']","[2, 2]",2011-12-03T15:30:00
"['Borussia Mönchengladbach', 'Borussia Dortmund']","[1, 1]",2011-12-03T15:30:00
"['VfB Stuttgart', '1. FC Köln']","[2, 2]",2011-12-03T18:30:00
"['Hamburger SV', '1. FC Nürnberg']","[2, 0]",2011-12-04T15:30:00
"['FC Schalke 04', 'FC Augsburg']","[1, 0]",2011-12-04T17:30:00
"['Hertha BSC', 'FC Schalke 04']","[1, 2]",2011-12-09T20:30:00
"['Werder Bremen', 'VfL Wolfsburg']","[4, 1]",2011-12-10T15:30:00
"['1. FSV Mainz 05', 'Hamburger SV']","[0, 0]",2011-12-10T15:30:00
"['1. FC Nürnberg', 'TSG 1899 Hoffenheim']","[0, 2]",2011-12-10T15:30:00
"['1. FC Köln', 'SC Freiburg']","[4, 0]",2011-12-10T15:30:00
"['FC Augsburg', 'Borussia Mönchengladbach']","[1, 0]",2011-12-10T15:30:00
"['Hannover 96', 'Bayer Leverkusen']","[0, 0]",2011-12-10T18:30:00
"['Borussia Dortmund', '1. FC Kaiserslautern']","[1, 1]",2011-12-11T15:30:00
"['VfB Stuttgart', 'FC Bayern']","[1, 2]",2011-12-11T17:30:00
"['FC Bayern', '1. FC Köln']","[3, 0]",2011-12-16T20:30:00
"['Bayer Leverkusen', '1. FC Nürnberg']","[0, 3]",2011-12-17T15:30:00
"['Hamburger SV', 'FC Augsburg']","[1, 1]",2011-12-17T15:30:00
"['SC Freiburg', 'Borussia Dortmund']","[1, 4]",2011-12-17T15:30:00
"['TSG 1899 Hoffenheim', 'Hertha BSC']","[1, 1]",2011-12-17T15:30:00
"['VfL Wolfsburg', 'VfB Stuttgart']","[1, 0]",2011-12-17T15:30:00
"['FC Schalke 04', 'Werder Bremen']","[5, 0]",2011-12-17T18:30:00
"['1. FC Kaiserslautern', 'Hannover 96']","[1, 1]",2011-12-18T15:30:00
"['Borussia Mönchengladbach', '1. FSV Mainz 05']","[1, 0]",2011-12-18T17:30:00
"['Borussia Mönchengladbach', 'FC Bayern']","[3, 1]",2012-01-20T20:30:00
"['FC Schalke 04', 'VfB Stuttgart']","[3, 1]",2012-01-21T15:30:00
"['1. FC Nürnberg', 'Hertha BSC']","[2, 0]",2012-01-21T15:30:00
"['SC Freiburg', 'FC Augsburg']","[1, 0]",2012-01-21T15:30:00
"['TSG 1899 Hoffenheim', 'Hannover 96']","[0, 0]",2012-01-21T15:30:00
"['VfL Wolfsburg', '1. FC Köln']","[1, 0]",2012-01-21T15:30:00
"['1. FC Kaiserslautern', 'Werder Bremen']","[0, 0]",2012-01-21T18:30:00
"['Hamburger SV', 'Borussia Dortmund']","[1, 5]",2012-01-22T15:30:00
"['Bayer Leverkusen', '1. FSV Mainz 05']","[2, 0]",2012-01-22T17:30:00
"['Hannover 96', '1. FC Nürnberg']","[1, 0]",2012-01-27T20:30:00
"['Werder Bremen', 'Bayer Leverkusen']","[1, 1]",2012-01-28T15:30:00
"['Hertha BSC', 'Hamburger SV']","[1, 2]",2012-01-28T15:30:00
"['FC Augsburg', '1. FC Kaiserslautern']","[2, 2]",2012-01-28T15:30:00
"['Borussia Dortmund', 'TSG 1899 Hoffenheim']","[3, 1]",2012-01-28T15:30:00
"['FC Bayern', 'VfL Wolfsburg']","[2, 0]",2012-01-28T15:30:00
"['1. FC Köln', 'FC Schalke 04']","[1, 0]",2012-01-28T18:30:00
"['1. FSV Mainz 05', 'SC Freiburg']","[3, 1]",2012-01-29T15:30:00
"['VfB Stuttgart', 'Borussia Mönchengladbach']","[0, 3]",2012-01-29T17:30:00
"['1. FC Nürnberg', 'Borussia Dortmund']","[0, 2]",2012-02-03T20:30:00
"['Hertha BSC', 'Hannover 96']","[0, 1]",2012-02-04T15:30:00
"['FC Schalke 04', '1. FSV Mainz 05']","[1, 1]",2012-02-04T15:30:00
"['Bayer Leverkusen', 'VfB Stuttgart']","[2, 2]",2012-02-04T15:30:00
"['VfL Wolfsburg', 'Borussia Mönchengladbach']","[0, 0]",2012-02-04T15:30:00
"['TSG 1899 Hoffenheim', 'FC Augsburg']","[2, 2]",2012-02-04T15:30:00
"['Hamburger SV', 'FC Bayern']","[1, 1]",2012-02-04T18:30:00
"['SC Freiburg', 'Werder Bremen']","[2, 2]",2012-02-05T15:30:00
"['1. FC Kaiserslautern', '1. FC Köln']","[0, 1]",2012-02-05T17:30:00
"['VfL Wolfsburg', 'SC Freiburg']","[3, 2]",2012-02-10T20:30:00
"['Borussia Dortmund', 'Bayer Leverkusen']","[1, 0]",2012-02-11T15:30:00
"['1. FSV Mainz 05', 'Hannover 96']","[1, 1]",2012-02-11T15:30:00
"['FC Bayern', '1. FC Kaiserslautern']","[2, 0]",2012-02-11T15:30:00
"['Werder Bremen', 'TSG 1899 Hoffenheim']","[1, 1]",2012-02-11T15:30:00
"['VfB Stuttgart', 'Hertha BSC']","[5, 0]",2012-02-11T15:30:00
"['Borussia Mönchengladbach', 'FC Schalke 04']","[3, 0]",2012-02-11T18:30:00
"['FC Augsburg', '1. FC Nürnberg']","[0, 0]",2012-02-12T15:30:00
"['1. FC Köln', 'Hamburger SV']","[0, 1]",2012-02-12T17:30:00
"['TSG 1899 Hoffenheim', '1. FSV Mainz 05']","[1, 1]",2012-02-17T20:30:00
"['Hertha BSC', 'Borussia Dortmund']","[0, 1]",2012-02-18T15:30:00
"['Hamburger SV', 'Werder Bremen']","[1, 3]",2012-02-18T15:30:00
"['1. FC Nürnberg', '1. FC Köln']","[1, 0]",2012-02-18T15:30:00
"['1. FC Kaiserslautern', 'Borussia Mönchengladbach']","[0, 2]",2012-02-18T15:30:00
"['Bayer Leverkusen', 'FC Augsburg']","[1, 0]",2012-02-18T15:30:00
"['SC Freiburg', 'FC Bayern']","[0, 0]",2012-02-18T18:30:00
"['FC Schalke 04', 'VfL Wolfsburg']","[4, 0]",2012-02-19T15:30:00
